filename,greek,english,level
"Duolingo_2026-04-01_03-04-51-400.png","Η Μεγάλη Επανάσταση του Οκτωβρίου.","The Great October Revolution.","B1"
"Duolingo_2026-04-01_03-04-52-850.png","Έχω να πω ένα πράγμα μόνο: επική ταινία!","I have only one thing to say: epic movie!","A2"
"Duolingo_2026-04-01_03-04-53-380.png","Οι άγγελοι βρίσκονται στον παράδεισο και οι δαίμονες στην κόλαση.","The angels are in heaven and the demons are in hell.","A2"
"Duolingo_2026-04-01_03-04-53-770.png","Η Ελληνική Επανάσταση του χίλια οκτακόσια είκοσι ένα.","The Greek revolution of eighteen twenty-one.","B1"
"Duolingo_2026-04-01_03-05-08-920.png","Τι θα ψηφίσεις στις εθνικές εκλογές;","What will you vote for in the national elections?","B1"
"Duolingo_2026-04-01_03-05-09-260.png","Ο αδερφός του φάνηκε να είναι εγωιστής.","His brother seemed to be selfish.","B1"
"Duolingo_2026-04-01_03-05-09-560.png","Η αδερφή τους μου φάνηκε όμορφη.","Their sister seemed beautiful to me.","B1"
"Duolingo_2026-04-01_03-05-09-900.png","Το βράδυ η θερμοκρασία έπεσε στους δέκα βαθμούς.","At night, the temperature fell to ten degrees.","B1"
"Duolingo_2026-04-01_03-05-11-350.png","Αν θέλεις να είσαι υγιής, θα πρέπει να τρως σωστά, να μην πίνεις και να περπατάς τουλάχιστον μια ώρα την ημέρα.","If you want to be healthy, you should eat right, not drink and walk at least one hour a day.","B1"
"Duolingo_2026-04-01_03-05-12-710.png","Η υπουργός πολιτισμού είναι στο υπουργείο πολιτισμού.","The Secretary of Culture is in the Department of Culture.","B1"
"Duolingo_2026-04-01_03-05-13-450.png","Η πρόβα πριν από τη συναυλία.","The rehearsal before the concert.","A2"
"Duolingo_2026-04-01_03-05-13-900.png","Δεν έχει παίξει αυτό το παιχνίδι.","She has not played this game.","A2"
"Duolingo_2026-04-01_03-05-19-560.png","Είναι διαφορετική η λογοτεχνία από την ποίηση;","Is literature different from poetry?","B1"
"Duolingo_2026-04-01_03-05-30-140.png","Η σκάλα δεν είναι αρκετά σταθερή.","The ladder is not steady enough.","A2"
"Duolingo_2026-04-01_03-05-33-180.png","Η προστασία των σπάνιων ζώων και φυτών είναι σημαντική για το περιβάλλον.","The protection of rare animals and plants is important for the environment.","B2"
"Duolingo_2026-04-01_03-05-33-830.png","Η εγκατάσταση του παιχνιδιού μού πήρε δύο ώρες.","The game's installation took me two hours.","B1"
"Duolingo_2026-04-01_03-05-34-310.png","Όταν έχει υπερβολική ζέστη, πίνω μία κρύα σοκολάτα.","When it is too hot, I drink a cold chocolate milk.","A2"
"Duolingo_2026-04-01_03-05-34-700.png","Να πάτε στην έκθεση ζωγραφικής σύντομα!","You should go to the painting exhibition soon!","B1"
"Duolingo_2026-04-01_03-05-35-260.png","Χρειάζομαι καλώδιο για το τηλέφωνό μου.","I need a cord for my telephone.","A2"
"Duolingo_2026-04-01_03-05-36-730.png","Πώς μας αφορά η απεργία;","How does the strike concern us?","B1"
"Duolingo_2026-04-01_03-05-38-430.png","Η επιστημονική ανακάλυψη.","The scientific discovery.","B1"
"Duolingo_2026-04-01_03-05-38-990.png","Τι ωραίο κούρεμα, σου πηγαίνει πολύ!","What a nice haircut, it suits you a lot!","A2"
"Duolingo_2026-04-01_03-05-39-390.png","Έκανα μία ανακάλυψη.","I made a discovery.","A2"
"Duolingo_2026-04-01_03-05-39-840.png","Ο στρατηγός είναι ο αρχηγός στο στρατό.","The general is the leader of the army.","B1"
"Duolingo_2026-04-01_03-05-41-350.png","Αυτή έχει μία ενδιαφέρουσα ζωή.","She has an interesting life.","A2"
"Duolingo_2026-04-01_03-05-42-800.png","Το ενδιαφέρον για τη ζωή.","Interest in life.","A2"
"Duolingo_2026-04-01_03-05-43-320.png","Η ανακάλυψη εκείνου του φαρμάκου ήταν σημαντική.","The discovery of that medicine was important.","B1"
"Duolingo_2026-04-01_03-05-43-760.png","Κάνε τον πολλαπλασιασμό και τις δύο διαιρέσεις.","Do the multiplication and the two divisions.","B1"
"Duolingo_2026-04-01_03-05-44-160.png","Τουλάχιστον θα μπορέσεις να έρθεις.","At least you will be able to come.","A2"
"Duolingo_2026-04-01_03-06-02-240.png","Οι μαθητές μαθαίνουν να προσθέτουν και να αφαιρούν.","The students are learning to add and to subtract.","B1"
"Duolingo_2026-04-01_03-06-03-590.png","Ο επιστήμονας έγραψε ένα σύντομο αλλά ενδιαφέρον άρθρο για τη σύγχρονη τεχνολογία.","The scientist wrote a short but interesting article about modern technology.","B1"
"Duolingo_2026-04-01_03-06-03-980.png","Δεν είστε εγγεγραμμένος στη λίστα.","You are not registered on the list.","B1"
"Duolingo_2026-04-01_03-06-04-310.png","Σε ποιον αρέσουν οι ανασφαλείς άνθρωποι;","Who likes insecure people?","B1"
"Duolingo_2026-04-01_03-06-04-630.png","Αυτοί προσπάθησαν αλλά χωρίς αποτέλεσμα.","They tried but without result.","B1"
"Duolingo_2026-04-01_03-06-05-000.png","Οι γονείς μου είναι πάντα ειλικρινείς μαζί μου.","My parents are always honest with me.","B1"
"Duolingo_2026-04-01_03-06-06-420.png","Αυτός θα δει το αποτέλεσμα.","He will see the result.","A2"
"Duolingo_2026-04-01_03-06-07-890.png","Χρειαζόμαστε τη μέγιστη πλειοψηφία!","We need the biggest majority!","B2"
"Duolingo_2026-04-01_03-06-08-500.png","Ο πληθωρισμός είναι μία δύσκολη έννοια.","Inflation is a difficult concept.","B1"
"Duolingo_2026-04-01_03-06-08-890.png","Όσο περισσότεροι είμαστε, τόσο το καλύτερο!","The more we are, the better!","B1"
"Duolingo_2026-04-01_03-06-09-250.png","Ποιο είναι το ανώτατο ον;","What is the supreme being?","B2"
"Duolingo_2026-04-01_03-06-09-590.png","Αυτή είναι πάντα ακριβέστατη στη δουλειά της.","She is always very precise in her job.","B2"
"Duolingo_2026-04-01_03-06-10-000.png","Πρέπει να μειώσουμε τις τιμές κατά είκοσι τοις εκατό.","We must cut prices by twenty percent.","B2"
"Duolingo_2026-04-01_03-06-11-480.png","Πού είναι το πλησιέστερο σινεμά;","Where is the closest cinema?","B1"
"Duolingo_2026-04-01_03-06-12-930.png","Πάρε αυτήν την τσάντα, είναι ελαφρύτερη!","Take this bag, it is lighter!","A2"
"Duolingo_2026-04-01_03-06-16-700.png","Ο ζωολογικός κήπος έχει πέντε ρινόκερους.","The zoo has five rhinos.","A2"
"Duolingo_2026-04-01_03-06-18-340.png","Είχε επισκεφτεί τη μητέρα της τον Απρίλιο.","She had visited her mother in April.","B1"
"Duolingo_2026-04-01_03-06-19-020.png","Είχαμε φανταστεί ότι η ομάδα μας θα κερδίσει;","Had we imagined that our team would win?","B2"
"Duolingo_2026-04-01_03-06-19-410.png","Το υποσυνείδητο το θυμάται.","The subconscious remembers it.","B2"
"Duolingo_2026-04-01_03-06-22-760.png","Κάθε λάθος έχει επίπτωση.","Every mistake has an effect.","B1"
"Duolingo_2026-04-01_03-06-23-400.png","Κάθε λάθος έχει επίπτωση.","Every mistake has an effect.","B1"
"Duolingo_2026-04-01_03-06-23-790.png","Μισεί την αρνητική διαφήμιση.","He hates negative advertising.","B1"
"Duolingo_2026-04-01_03-06-28-830.png","Τα σύννεφα είχαν εξαφανιστεί.","The clouds had disappeared.","B1"
"Duolingo_2026-04-01_03-06-29-290.png","Δεν τα πάμε καλά.","We don't get along.","A2"
"Duolingo_2026-04-01_03-06-29-810.png","Πόσο είναι το εισόδημα της εταιρείας;","How much is the income of the company?","B2"
"Duolingo_2026-04-01_03-06-48-890.png","Αυτή η βιβλιοθήκη έχει έξι ράφια.","This bookcase has six shelves.","A2"
"Duolingo_2026-04-01_03-06-49-240.png","Το διδακτορικό στην ιστορία.","The Doctorate in History.","B2"
"Duolingo_2026-04-01_03-06-49-640.png","Αυτή η βιβλιοθήκη έχει έξι ράφια.","This bookcase has six shelves.","A2"
"Duolingo_2026-04-01_03-06-56-550.png","Το σχολείο μας δεν είχε κανέναν επιτυχόντα.","Our school didn't have any successful students.","B2"
"Duolingo_2026-04-01_03-06-59-170.png","Η μόρφωση ενός ανθρώπου δε φαίνεται από τα πτυχία του.","The education of a human is not apparent from their degrees.","C1"
"Duolingo_2026-04-01_03-06-59-540.png","Ποια είναι η σημασία αυτής της άσκησης;","What is the importance of this exercise?","B1"
"Duolingo_2026-04-01_03-06-59-910.png","Ακουγόσουν από μεγάλη απόσταση.","You were heard from a great distance.","B2"
"Duolingo_2026-04-01_03-07-02-710.png","Σε θυμόμουν μέχρι τότε.","I remembered you until then.","B1"
"Duolingo_2026-04-01_03-07-03-360.png","Ακουγόμασταν, ακουγόσασταν, ακούγονταν","We were heard, you were heard, they were heard","B2"
"Duolingo_2026-04-01_03-07-03-890.png","Πέρασες τις τελικές εξετάσεις σου;","Did you pass your final examinations?","B1"
"Duolingo_2026-04-01_03-07-04-290.png","Η πελάτισσα είναι ευχαριστημένη με το προϊόν.","The customer is satisfied with the product.","B1"
"Duolingo_2026-04-01_03-07-04-780.png","Εκμεταλλεύεται τον χρόνο της καλά.","She uses her time well.","B2"
"Duolingo_2026-04-01_03-07-05-190.png","Εκείνες ήταν οι καλύτερες ημέρες μας.","Those were our best days.","A2"
"Duolingo_2026-04-01_03-07-08-080.png","Ούτε είχα δει ούτε είχα ακούσει τίποτα!","I had neither seen nor had heard anything!","B2"
"Duolingo_2026-04-01_03-07-09-380.png","Η άμμος είναι πολύ ζεστή.","The sand is very warm.","A1"
"Duolingo_2026-04-01_03-07-10-100.png","Το τοπικό δίκτυο.","The local network.","B1"
"Duolingo_2026-04-01_03-07-11-460.png","Ένα χάλκινο μετάλλιο, δύο χάλκινα μετάλλια.","One bronze medal, two bronze medals.","B1"
"Duolingo_2026-04-01_03-07-12-830.png","Η αδελφή μου εργάζεται στο ταχυδρομείο.","My sister works at the post office.","A2"
"Duolingo_2026-04-01_03-07-13-470.png","Το ταχυδρομείο είναι ανάμεσα στο σχολείο και την τράπεζα.","The post office is between the school and the bank.","A2"
"Duolingo_2026-04-01_03-07-13-880.png","Αυτό το δίκτυο είναι δημοφιλές.","This network is popular.","B1"
"Duolingo_2026-04-01_03-07-14-370.png","Είναι κάκιστος ποδοσφαιριστής, δεν σουτάρει ποτέ.","He is a very bad footballer, he never shoots.","B2"
"Duolingo_2026-04-01_03-07-14-730.png","Μου αρέσουν τα ψευδώνυμα.","I like nicknames.","B1"
"Duolingo_2026-04-01_03-07-15-090.png","Έχετε έναν κακό ιό αλλά ο γιος σας είναι καλός.","You have a bad virus but your son is good.","A2"
"Duolingo_2026-04-01_03-07-16-530.png","Ο ποδοσφαιριστής έβαλε την μπάλα στα δίχτυα.","The footballer put the ball in the net.","B1"
"Duolingo_2026-04-01_03-07-27-180.png","Ο αγρότης αγαπά την γη.","The farmer loves the land.","A2"
"Duolingo_2026-04-01_03-07-40-620.png","Η μεγάλη πλημμύρα.","The big flood.","A2"
"Duolingo_2026-04-01_03-07-42-240.png","Ο σκύλος του γείτονά μου είναι πολύ επιθετικός.","My neighbor's dog is very aggressive.","B1"
"Duolingo_2026-04-01_03-07-43-730.png","Τουλάχιστον δε βράχηκαν οι κάλτσες μου.","At least my socks didn't get wet.","B2"
"Duolingo_2026-04-01_03-07-44-270.png","Ζουν το Αμερικάνικο Όνειρο.","They are living the American Dream.","B1"
"Duolingo_2026-04-01_03-07-44-780.png","Πώς βράχηκαν τα μαλλιά σου;","How did your hair get wet?","B1"
"Duolingo_2026-04-01_03-07-45-300.png","Μπορείς να με βοηθήσεις με την εγκατάσταση του προγράμματος;","Can you help me with the program's installation?","B1"
"Duolingo_2026-04-01_03-07-46-880.png","Είναι παράνομο να μην πληρώνεις εισιτήριο στο μετρό και στο λεωφορείο.","It is illegal not to pay for a ticket on the subway and on the bus.","B1"
"Duolingo_2026-04-01_03-07-48-450.png","Το γρασίδι του κήπου είναι χαμηλό.","The grass in the garden is short.","A2"
"Duolingo_2026-04-01_03-07-48-980.png","Πάνω στο χαμηλό τραπέζι υπάρχει ένα κομψό βάζο.","On the low table there is an elegant vase.","A2"
"Duolingo_2026-04-01_03-07-49-500.png","Ο αδερφός του φάνηκε να είναι εγωιστής.","His brother seemed to be selfish.","B1"
"Duolingo_2026-04-01_03-07-50-040.png","Τη Δευτέρα πήγαμε σε μια συναυλία κιθάρας.","On Monday we went to a guitar concert.","A2"
"Duolingo_2026-04-01_03-07-51-650.png","Δε φαγώθηκε το ψωμί, για αυτό το πέταξα.","The bread wasn't eaten, so I threw it away.","B1"
"Duolingo_2026-04-01_03-07-53-080.png","Δεν ξέρω αν αυτό που είδα ήταν τραγωδία ή κωμωδία.","I don't know whether what I saw was a tragedy or a comedy.","B1"
"Duolingo_2026-04-01_03-07-53-690.png","Προτιμάς την αρχαία τραγωδία ή την αρχαία κωμωδία;","Do you prefer ancient tragedy or ancient comedy?","B1"
"Duolingo_2026-04-01_03-07-54-300.png","Αυτό το κειμήλιο είναι παλαιολιθικό.","This relic is paleolithic.","C1"
"Duolingo_2026-04-01_03-07-55-270.png","Μην οδηγείς με μεγάλη ταχύτητα σε αυτόν τον δρόμο!","Don't drive at high speed in this street!","B1"
"Duolingo_2026-04-01_03-07-58-590.png","Μην έχεις πολλές ελπίδες ότι αυτό θα συμβεί!","Don't get your hopes up that it will happen!","B1"
"Duolingo_2026-04-01_03-07-59-500.png","Ο στρατηγός είναι ο αρχηγός στο στρατό.","The general is the leader of the army.","A2"
"Duolingo_2026-04-01_03-07-59-880.png","Η αφαίρεση είναι πιο δύσκολη από την πρόσθεση.","Subtraction is harder than addition.","B1"
"Duolingo_2026-04-01_03-08-03-280.png","Λυπάμαι, δε μιλάω ελληνικά.","Sorry, I do not speak Greek.","A1"
"Duolingo_2026-04-01_03-08-03-680.png","Θα χρησιμοποιήσουμε το άρθρο στην πρόταση;","Will we use the article in the sentence?","B1"
"Duolingo_2026-04-01_03-08-04-190.png","Το επιστημονικό άρθρο.","The scientific article.","B1"
"Duolingo_2026-04-01_03-08-04-580.png","Ένας αστροναύτης πρέπει να μιλάει αγγλικά και ρώσικα.","An astronaut must speak English and Russian.","A2"
"Duolingo_2026-04-01_03-08-06-400.png","Οι εργάτριες είναι πολύ αποδοτικές.","The workers are very efficient.","B1"
"Duolingo_2026-04-01_03-08-08-010.png","Τι νιώθεις αυτή τη στιγμή, μίσος ή αγάπη;","What are you feeling right now, hate or love?","A2"
"Duolingo_2026-04-01_03-08-09-200.png","Το φαγητό ήταν απλό και δε μου άρεσε.","The food was simple and I didn't like it.","A2"
"Duolingo_2026-04-01_03-08-09-770.png","Η αστυνομία σίγουρα θα αρνηθεί να μας βοηθήσει.","The police will definitely refuse to help us.","B1"
"Duolingo_2026-04-01_03-08-10-240.png","Οι δεινόσαυροι εξαφανίστηκαν από μια παγκόσμια καταστροφή.","The dinosaurs were wiped out by a global catastrophe.","B1"
"Duolingo_2026-04-01_03-08-11-680.png","Ήμουν θύμα της αγάπης.","I was a victim of love.","A2"
"Duolingo_2026-04-01_03-08-13-110.png","Μπορούμε να υποσχεθούμε ο ένας στον άλλον;","Can we promise each other?","B1"
"Duolingo_2026-04-01_03-08-13-700.png","Μπορώ να φανταστώ πόσο δύσκολο είναι αυτό για εσένα.","I can imagine how difficult this is for you.","B1"
"Duolingo_2026-04-01_03-08-14-200.png","Δε σε πειράζει;","Don't you mind?","A2"
"Duolingo_2026-04-01_03-08-14-770.png","Είναι σίγουρος ότι ξέρει τι κάνει;","Is he sure he knows what he's doing?","A2"
"Duolingo_2026-04-01_03-08-15-220.png","Δεν τον αντιπαθώ, απλά τον ζηλεύω.","I do not dislike him, I am just jealous of him.","B1"
"Duolingo_2026-04-01_03-08-16-640.png","Ο προπονητής σας δεν είναι καθόλου καλός.","Your coach is not good at all.","A2"
"Duolingo_2026-04-01_03-08-18-150.png","Έχω τριάντα δύο κύπελλα μέχρι στιγμής.","I have thirty-two cups so far.","A2"
"Duolingo_2026-04-01_03-08-19-650.png","Όλοι οι φίλαθλοι ήταν εναντίον μου!","All the fans were against me!","A2"
"Duolingo_2026-04-01_03-08-19-980.png","Πάσα, ο επιθετικός σουτάρει και γκολ!","Pass, the striker shoots and goal!","B1"
"Duolingo_2026-04-01_03-08-21-550.png","Οι αντίπαλοί μας είναι ήδη στο γήπεδο.","Our opponents are already at the playing field.","A2"
"Duolingo_2026-04-01_03-08-22-930.png","Είμαι αθλητής της ενόργανης γυμναστικής.","I am an artistic gymnast.","B1"
"Duolingo_2026-04-01_03-08-23-610.png","Το κορίτσι έχει ένα κουνέλι σαν κατοικίδιο.","The girl has a rabbit as a pet.","A2"
"Duolingo_2026-04-01_03-08-24-700.png","Η έννοια της δικαιοσύνης είναι πολύ σημαντική.","The concept of justice is very important.","B2"
"Duolingo_2026-04-01_03-08-25-240.png","Τι επίπτωση θα έχει αυτό στη σχέση μας;","What impact will this have on our relationship?","B2"
"Duolingo_2026-04-01_03-08-26-620.png","Ποια είναι η σημασία αυτής της άσκησης;","What is the importance of this exercise?","B1"
"Duolingo_2026-04-01_03-08-28-110.png","Αυτός ο χάρτης είναι αρχαιότερος από τον άλλον.","This map is more ancient than the other.","A2"
"Duolingo_2026-04-01_03-08-31-570.png","Προτιμάς την άμυνα ή την επίθεση;","Do you prefer the defence or the offense?","B1"
"Duolingo_2026-04-01_03-08-33-200.png","Η καλύτερη άμυνα είναι μια καλή επίθεση.","The best defense is a good offense.","B1"
"Duolingo_2026-04-01_03-08-33-650.png","Σου έστειλα ήδη το δίγλωσσο μήνυμα.","I already sent you the bilingual message.","B1"
"Duolingo_2026-04-01_03-09-08-940.png","Εκείνα τα οχήματα δουλεύουν με φυσικό αέριο.","Those vehicles run on natural gas.","B1"
"Duolingo_2026-04-01_03-09-09-530.png","Γιατί είναι το φυσικό αέριο φθηνότερο από τη βενζίνη;","Why is natural gas cheaper than gasoline?","B1"
"Duolingo_2026-04-01_03-09-09-940.png","Αυτά τα αντικείμενα πωλούνται στο κέντρο της πόλης.","These objects are sold in the city center.","B1"
"Duolingo_2026-04-01_03-09-11-470.png","Ας πάμε με τα πόδια, άσε το αμάξι στο σπίτι!","Let's go on foot, leave the car at home!","A2"
"Duolingo_2026-04-01_03-09-12-980.png","Προπονήστε με, είναι πολύ σημαντικό!","Train me, it is very important!","A2"
"Duolingo_2026-04-01_03-09-13-560.png","Όχι, ευχαριστώ, είμαι ήδη φαγωμένος!","No, thanks, I have already eaten!","A2"
"Duolingo_2026-04-01_03-09-13-960.png","Αυτός δε χτενίζεται ποτέ επειδή δεν έχει μαλλιά!","He never combs his hair because he has no hair!","B1"
"Duolingo_2026-04-01_03-09-14-480.png","Η μετάφραση ενός βιβλίου μπορεί να πάρει πολύ χρόνο.","The translation of a book can take a long time.","B1"
"Duolingo_2026-04-01_03-09-15-020.png","Γιατί βγήκατε από την ομαδική συνομιλία;","Why did you leave the group conversation?","B1"
"Duolingo_2026-04-01_03-09-16-540.png","Βλέπεις ειδήσεις;","Do you watch the news?","A2"
"Duolingo_2026-04-01_03-09-18-090.png","Ο ίδιος ο συγγραφέας του βιβλίου θα κάνει τη μετάφραση.","The author of the book will do the translation himself.","B1"
"Duolingo_2026-04-01_03-09-18-720.png","Η θεία τους διαβάζει τις ειδήσεις.","Their aunt reads the news.","A2"
"Duolingo_2026-04-01_03-09-19-150.png","Τι θα κάνεις με όλο αυτό το τσιμέντο που αγόρασες;","What will you do with all that cement you bought?","B1"
"Duolingo_2026-04-01_03-09-19-510.png","Η αντίπαλη ομάδα είναι πολύ καλή.","The opposing team is very good.","A2"
"Duolingo_2026-04-01_03-09-19-900.png","Ποιος είναι ο πρωταθλητής του πρωταθλήματος;","Who is the championship's champion?","B1"
"Duolingo_2026-04-01_03-09-21-310.png","Δώσε πάσα στον αμυντικό!","Pass the ball to the defender!","B1"
"Duolingo_2026-04-01_03-09-23-090.png","Τώρα είναι η ώρα της γυμναστικής.","Now is the working out time.","A2"
"Duolingo_2026-04-01_03-09-24-100.png","Πού πήγαν όλοι οι οπαδοί μας;","Where did all our fans go?","A2"
"Duolingo_2026-04-01_03-09-24-620.png","Πού βρίσκεται το τέρμα της αντίπαλης ομάδας;","Where is the goal of the opposing team?","B1"
"Duolingo_2026-04-01_03-09-25-680.png","Χθες πήγα στο συνέδριο των γυμναστών.","Yesterday I went to the fitness instructors' conference.","B1"
"Duolingo_2026-04-01_03-09-26-730.png","Ο επιθετικός κλωτσάει την μπάλα και βάζει γκολ!","The striker kicks the ball and scores a goal!","B1"
"Duolingo_2026-04-01_03-09-27-610.png","Δε μας αρέσει η πετοσφαίριση, προτιμάμε την καλαθοσφαίριση.","We don't like volleyball, we prefer basketball.","B1"
"Duolingo_2026-04-01_03-09-28-770.png","Ο γυμναστής γυμνάζεται στο γυμναστήριο.","The fitness instructor works out at the gym.","A2"
"Duolingo_2026-04-01_03-09-29-310.png","Όλοι οι φίλαθλοι πρέπει να δουν το πρωτάθλημα.","All the fans must watch the championship.","B1"
"Duolingo_2026-04-01_03-09-29-740.png","Είμαι ερωτευμένη με τον γυμναστή μου!","I am in love with my fitness instructor!","A2"
"Duolingo_2026-04-01_03-09-30-440.png","Είναι αυτό το υλικό χρήσιμο για το έργο μας;","Is this material useful for our project?","B1"
"Duolingo_2026-04-01_03-09-30-880.png","Η περιπέτεια ξεκινά αύριο!","The adventure starts tomorrow!","A2"
"Duolingo_2026-04-01_03-09-31-320.png","Σου έστειλα ήδη το δίγλωσσο μήνυμα.","I already sent you the bilingual message.","B1"
"Duolingo_2026-04-01_03-09-31-750.png","Ξεκίνησα να τρώω σαλάτες και σταμάτησα τα γλυκά!","I started eating salads and I stopped the sweets!","A2"
"Duolingo_2026-04-01_03-09-32-320.png","Όλα τα βιβλία μας βρίσκονται στο πάτωμα!","All our books are on the floor!","A2"
"Duolingo_2026-04-01_03-09-32-800.png","Αυτοί σηκώνονται και φεύγουν.","They get up and leave.","A2"
"Duolingo_2026-04-01_03-09-33-390.png","Πρόκειται να γράψω μια επιστολή.","I am going to write a letter.","B1"
"Duolingo_2026-04-01_03-09-34-030.png","Βγείτε από το όχημα.","Get out of the vehicle.","A2"
"Duolingo_2026-04-01_03-09-34-430.png","Αυτή νιώθει φαγούρα στο πρόσωπό της.","She feels itching on her face.","B1"
"Duolingo_2026-04-01_03-09-34-980.png","Γιατί δε βλέπω τις κοινοποιήσεις του;","Why don't I see his shares?","A2"
"Duolingo_2026-04-01_03-09-35-930.png","Είχαμε φανταστεί ότι η ομάδα μας θα κερδίσει;","Had we imagined that our team would win?","B2"
"Duolingo_2026-04-01_03-09-36-480.png","Κάθε λάθος έχει επίπτωση.","Every mistake has an effect.","B1"
"Duolingo_2026-04-01_03-09-37-050.png","Όλες οι αρκούδες είχαν εξαφανιστεί.","All the bears had disappeared.","B1"
"Duolingo_2026-04-01_03-09-37-610.png","Το εισόδημα μίας μέσης οικογένειας είναι δύο χιλιάδες ευρώ τον μήνα.","The income of an average family is two thousand euros a month.","B2"
"Duolingo_2026-04-01_03-09-38-060.png","Μπορείς να μου δώσεις ένα βαθύτερο πιάτο;","Can you give me a deeper plate?","A2"
"Duolingo_2026-04-01_03-10-11-120.png","Ποια είναι η δημοφιλέστερη γυναίκα της πόλης;","Which is the most popular woman in the city?","B1"
"Duolingo_2026-04-01_03-10-11-630.png","Η ελληνική μαγειρική είναι ενδιαφέρουσα.","Greek cooking is interesting.","A2"
"Duolingo_2026-04-01_03-10-12-210.png","Θέλεις να φας λίγο γλυκό του κουταλιού πορτοκάλι;","Do you want to eat some orange spoon sweet?","B1"
"Duolingo_2026-04-01_03-10-12-830.png","Η κυβέρνηση πρέπει να αυξήσει τους φόρους;","Should the government raise taxes?","B2"
"Duolingo_2026-04-01_03-10-13-360.png","Ακουγόμασταν, ακουγόσασταν, ακούγονταν","We were heard, you were heard, they were heard","C1"
"Duolingo_2026-04-01_03-10-13-880.png","Χανόμασταν συνεχώς, το ξέρουμε.","We used to disappear all the time, we know it.","B2"
"Duolingo_2026-04-01_03-10-14-580.png","Το παιδί τους θα πάει δημοτικό του χρόνου.","Their child will go to primary school next year.","A2"
"Duolingo_2026-04-01_03-10-15-120.png","Ο γύρος είναι ένα από τα βαρύτερα φαγητά της ελληνικής κουζίνας.","The gyro is one of the heaviest foods of the Greek cuisine.","B1"
"Duolingo_2026-04-01_03-10-15-650.png","Ποιοι είναι οι δημοφιλέστατοι καλλιτέχνες όλων των εποχών;","Who are the most popular artists of all time?","B2"
"Duolingo_2026-04-01_03-10-16-320.png","Αυτοί είναι οι πρώτιστοι εχθροί μας!","They are our primary enemies!","B2"
"Duolingo_2026-04-01_03-10-16-840.png","Ο καιρός στην Αγγλία είναι ασχημότερος από ό,τι είναι στην Ελλάδα.","The weather in England is worse than it is in Greece.","B2"
"Duolingo_2026-04-01_03-10-17-440.png","Χρειάζομαι ακριβέστερες οδηγίες για να μπορέσω να το κάνω.","I need more precise instructions so that I can do it.","B2"
"Duolingo_2026-04-01_03-10-18-070.png","Δεν αγόρασα το φόρεμα επειδή ήταν ακριβότατο.","I did not buy the dress because it was very expensive.","B1"
"Duolingo_2026-04-01_03-10-18-670.png","Πιστεύω ότι αυτός είναι χείριστος επαγγελματίας!","I believe that he is a very bad professional!","B2"
"Duolingo_2026-04-01_03-10-19-230.png","Αυτή είναι άριστη μαθήτρια.","She is an excellent student.","B1"
"Duolingo_2026-04-01_03-10-19-760.png","Αυτά είναι τα ελαφρύτερα έπιπλα που μπορώ να βρω!","This is the lightest furniture that I can find!","B1"
"Duolingo_2026-04-01_03-10-20-260.png","Οι διευθυντές είναι ανώτεροι από τους γραμματείς.","The directors are superior to the secretaries.","B2"
"Duolingo_2026-04-01_03-10-21-120.png","Δεν τον συμπαθώ καθόλου.","I don't like him at all.","A2"
"Duolingo_2026-04-01_03-10-21-740.png","Δε συμπαθώ τους ανθρώπους.","I do not like people.","A2"
"Duolingo_2026-04-01_03-10-22-350.png","Είναι πιθανό ότι αυτή θα έρθει.","It is possible that she will come.","B1"
"Duolingo_2026-04-01_03-10-22-970.png","Η ευγένεια είναι απαραίτητη.","Courtesy is necessary.","B1"
"Duolingo_2026-04-01_03-10-23-410.png","Ξεκούραση για εμένα είναι το να είμαι στο σπίτι και να μην κάνω τίποτα.","Relaxation for me is being home and not doing anything.","B1"
"Duolingo_2026-04-01_03-10-24-040.png","Η ευγένεια είναι το καλύτερο χαρακτηριστικό του χαρακτήρα της.","Kindness is the best characteristic of her character.","B1"
"Duolingo_2026-04-01_03-10-24-450.png","Πόσους πλανήτες έχει επισκεφτεί ο αστροναύτης;","How many planets has the astronaut visited?","B1"
"Duolingo_2026-04-01_03-10-24-950.png","Πώς ξεκίνησε η βιομηχανική επανάσταση;","How did the Industrial Revolution begin?","B2"
"Duolingo_2026-04-01_03-10-25-760.png","Αυτός είπε ότι αυτή είναι δημοφιλής.","He said that she is popular.","B1"
"Duolingo_2026-04-01_03-10-26-360.png","Ο αστροναύτης βρήκε έναν νοήμονα οργανισμό.","The astronaut found an intelligent organism.","B2"
"Duolingo_2026-04-01_03-10-26-900.png","Είσαι υπερβολικά χαρούμενος.","You are too happy.","A2"
"Duolingo_2026-04-01_03-10-27-410.png","Σε αυτή την περιοχή έχουν εξαφανιστεί πολλά πλοία και αεροπλάνα.","Many ships and airplanes have disappeared in this area.","B1"
"Duolingo_2026-04-01_03-10-27-870.png","Κολυμπούσαμε πολλές ώρες.","We were swimming for many hours.","A2"
"Duolingo_2026-04-01_03-10-28-360.png","Ξεκουραστήκαμε και φάγαμε πολύ αυτές τις μέρες.","We rested and ate a lot these days.","A2"
"Duolingo_2026-04-01_03-10-28-880.png","Τι κατεβάζεις;","What are you downloading?","A2"
